,Dólar (PTAX),Selic Diária (%),Selic Anual (%),IPCA Anual (%),BVSP
2001-01-13,1.95,0.057714,0.15649898695131625,0.0592,16963.0
2001-01-14,1.95,0.057714,0.15649898695131625,0.0592,16963.0
2001-01-15,1.9467,0.057714,0.15649898695131625,0.0592,16963.0
2001-01-16,1.9508,0.057714,0.15649898695131625,0.0592,16721.0
2001-01-17,1.9493,0.057508,0.1558991264960199,0.0592,17191.0
2001-01-18,1.9519,0.056545,0.15309903247891454,0.0592,17521.0
2001-01-19,1.9545,0.056511,0.153000294998064,0.0592,17530.0
2001-01-20,1.9545,0.056511,0.153000294998064,0.0592,17392.0
2001-01-21,1.9545,0.056511,0.153000294998064,0.0592,17392.0
2001-01-22,1.9563,0.056476,0.152898662270037,0.0592,17392.0
2001-01-23,1.9578,0.056304,0.15239933966289398,0.0592,17832.0
2001-01-24,1.9587,0.056063,0.1517000697320372,0.0592,17772.0
2001-01-25,1.973,0.056028,0.15159855115948595,0.0592,17889.0
2001-01-26,1.9732,0.055994,0.15149994165230507,0.0592,17889.0
2001-01-27,1.9732,0.055994,0.15149994165230507,0.0592,17883.0
2001-01-28,1.9732,0.055994,0.15149994165230507,0.0592,17883.0
2001-01-29,1.9745,0.055994,0.15149994165230507,0.0592,17883.0
2001-01-30,1.9706,0.05596,0.15140134055539134,0.0592,17723.0
2001-01-31,1.9703,0.055891,0.1512012641791458,0.0592,17673.0
2001-02-01,1.9731,0.055891,0.1512012641791458,0.06269999999999999,17039.0
2001-02-02,1.9926,0.055822,0.15100122243177494,0.06269999999999999,16915.0
2001-02-03,1.9926,0.055822,0.15100122243177494,0.06269999999999999,16731.0
2001-02-04,1.9926,0.055822,0.15100122243177494,0.06269999999999999,16731.0
2001-02-05,1.9937,0.055822,0.15100122243177494,0.06269999999999999,16731.0
2001-02-06,1.9972,0.055994,0.15149994165230507,0.06269999999999999,17007.0
2001-02-07,2.0037,0.056201,0.152100429828689,0.06269999999999999,16812.0
2001-02-08,1.9951,0.056373,0.1525996234353757,0.06269999999999999,17243.0
2001-02-09,1.9876,0.056442,0.15279994187839674,0.06269999999999999,17138.0
2001-02-10,1.9876,0.056442,0.15279994187839674,0.06269999999999999,16917.0
2001-02-11,1.9876,0.056442,0.15279994187839674,0.06269999999999999,16917.0
2001-02-12,1.9805,0.056304,0.15239933966289398,0.06269999999999999,16917.0
2001-02-13,1.9795,0.055994,0.15149994165230507,0.06269999999999999,17096.0
2001-02-14,1.9886,0.055718,0.15069977565154535,0.06269999999999999,17120.0
2001-02-15,1.9804,0.056373,0.1525996234353757,0.06269999999999999,16937.0
2001-02-16,1.9932,0.05627,0.1523006618576208,0.06269999999999999,16259.0
2001-02-17,1.9932,0.05627,0.1523006618576208,0.06269999999999999,16061.0
2001-02-18,1.9932,0.05627,0.1523006618576208,0.06269999999999999,16061.0
2001-02-19,2.0019,0.056063,0.1517000697320372,0.06269999999999999,16061.0
2001-02-20,2.0055,0.056545,0.15309903247891454,0.06269999999999999,15911.0
2001-02-21,2.0232,0.056373,0.1525996234353757,0.06269999999999999,15594.0
2001-02-22,2.036,0.056373,0.1525996234353757,0.06269999999999999,15910.0
2001-02-23,2.0428,0.056476,0.152898662270037,0.06269999999999999,16158.0
2001-02-24,2.0428,0.056476,0.152898662270037,0.06269999999999999,15891.0
2001-02-25,2.0428,0.056476,0.152898662270037,0.06269999999999999,15891.0
2001-02-26,2.0428,0.056476,0.152898662270037,0.06269999999999999,15891.0
2001-02-27,2.0428,0.056476,0.152898662270037,0.06269999999999999,15891.0
2001-02-28,2.0444,0.05596,0.15140134055539134,0.06269999999999999,15891.0
2001-03-01,2.042,0.055891,0.1512012641791458,0.0644,16417.0
2001-03-02,2.0347,0.055856,0.1510997894002324,0.0644,16581.0
2001-03-03,2.0347,0.055856,0.1510997894002324,0.0644,16537.0
2001-03-04,2.0347,0.055856,0.1510997894002324,0.0644,16537.0
2001-03-05,2.0224,0.056063,0.1517000697320372,0.0644,16537.0
2001-03-06,2.02,0.055891,0.1512012641791458,0.0644,16324.0
2001-03-07,2.0383,0.056132,0.15190023245552875,0.0644,16395.0
2001-03-08,2.0377,0.056201,0.152100429828689,0.0644,16227.0
2001-03-09,2.0591,0.055856,0.1510997894002324,0.0644,16123.0
2001-03-10,2.0591,0.055856,0.1510997894002324,0.0644,15527.0
2001-03-11,2.0591,0.055856,0.1510997894002324,0.0644,15527.0
2001-03-12,2.0544,0.055787,0.15089976521595028,0.0644,15527.0
2001-03-13,2.0614,0.055925,0.15129984821036047,0.0644,15584.0
2001-03-14,2.0755,0.055925,0.15129984821036047,0.0644,15245.0
2001-03-15,2.0856,0.055856,0.1510997894002324,0.0644,15061.0
2001-03-16,2.1209,0.056304,0.15239933966289398,0.0644,15237.0
2001-03-17,2.1209,0.056304,0.15239933966289398,0.0644,14836.0
2001-03-18,2.1209,0.056304,0.15239933966289398,0.0644,14836.0
2001-03-19,2.1269,0.05658,0.15320068280029187,0.0644,14836.0
2001-03-20,2.0921,0.056683,0.15349987695910627,0.0644,14903.0
2001-03-21,2.0992,0.056683,0.15349987695910627,0.0644,14853.0
2001-03-22,2.1411,0.0584,0.15849881691399492,0.0644,14067.0
2001-03-23,2.1578,0.0584,0.15849881691399492,0.0644,14435.0
2001-03-24,2.1578,0.0584,0.15849881691399492,0.0644,14712.0
2001-03-25,2.1578,0.0584,0.15849881691399492,0.0644,14712.0
2001-03-26,2.1365,0.0584,0.15849881691399492,0.0644,14712.0
2001-03-27,2.1228,0.0584,0.15849881691399492,0.0644,14835.0
2001-03-28,2.1162,0.0584,0.15849881691399492,0.0644,14632.0
2001-03-29,2.1361,0.058366,0.15839961889986176,0.0644,14282.0
2001-03-30,2.1608,0.058366,0.15839961889986176,0.0644,14438.0
2001-03-31,2.1608,0.058366,0.15839961889986176,0.0644,13981.0
2001-04-01,2.1608,0.058366,0.15839961889986176,0.0661,13981.0
2001-04-02,2.1576,0.058332,0.15830042934598798,0.0661,13981.0
2001-04-03,2.1724,0.058263,0.15809915890192228,0.0661,13737.0
2001-04-04,2.1624,0.058263,0.15809915890192228,0.0661,13855.0
2001-04-05,2.1581,0.058298,0.15820124825159065,0.0661,14443.0
2001-04-06,2.1513,0.058332,0.15830042934598798,0.0661,14485.0
2001-04-07,2.1513,0.058332,0.15830042934598798,0.0661,14719.0
2001-04-08,2.1513,0.058332,0.15830042934598798,0.0661,14719.0
2001-04-09,2.1634,0.058263,0.15809915890192228,0.0661,14719.0
2001-04-10,2.1414,0.058366,0.15839961889986176,0.0661,15048.0
2001-04-11,2.1376,0.058298,0.15820124825159065,0.0661,14819.0
2001-04-12,2.1565,0.0584,0.15849881691399492,0.0661,14969.0
2001-04-13,2.1565,0.0584,0.15849881691399492,0.0661,14445.0
2001-04-14,2.1565,0.0584,0.15849881691399492,0.0661,14445.0
2001-04-15,2.1565,0.0584,0.15849881691399492,0.0661,14445.0
2001-04-16,2.1817,0.0584,0.15849881691399492,0.0661,14445.0
2001-04-17,2.188,0.0584,0.15849881691399492,0.0661,14337.0
2001-04-18,2.1742,0.058469,0.15870015654044334,0.0661,14955.0
2001-04-19,2.1874,0.06011,0.16349882254215853,0.0661,14431.0
2001-04-20,2.2356,0.05994,0.16300078528067585,0.0661,13696.0
2001-04-21,2.2356,0.05994,0.16300078528067585,0.0661,13893.0
2001-04-22,2.2356,0.05994,0.16300078528067585,0.0661,13893.0
2001-04-23,2.2578,0.05994,0.16300078528067585,0.0661,13893.0
2001-04-24,2.253,0.059974,0.16310037574287994,0.0661,14068.0
2001-04-25,2.3003,0.05994,0.16300078528067585,0.0661,14163.0
2001-04-26,2.2533,0.059974,0.16310037574287994,0.0661,14757.0
2001-04-27,2.2172,0.059906,0.16290120331206848,0.0661,14928.0
2001-04-28,2.2172,0.059906,0.16290120331206848,0.0661,14918.0
2001-04-29,2.2172,0.059906,0.16290120331206848,0.0661,14918.0
2001-04-30,2.1839,0.059871,0.16279870133321017,0.0661,14918.0
2001-05-01,2.1839,0.059871,0.16279870133321017,0.0704,14897.0
2001-05-02,2.2231,0.059769,0.16250003260519552,0.0704,14897.0
2001-05-03,2.2345,0.059803,0.16259958035691535,0.0704,15142.0
2001-05-04,2.2179,0.059906,0.16290120331206848,0.0704,15093.0
2001-05-05,2.2179,0.059906,0.16290120331206848,0.0704,14875.0
2001-05-06,2.2179,0.059906,0.16290120331206848,0.0704,14875.0
2001-05-07,2.1949,0.059871,0.16279870133321017,0.0704,14875.0
2001-05-08,2.2311,0.05994,0.16300078528067585,0.0704,14747.0
2001-05-09,2.2578,0.059871,0.16279870133321017,0.0704,14779.0
2001-05-10,2.2687,0.05994,0.16300078528067585,0.0704,14993.0
2001-05-11,2.2855,0.059871,0.16279870133321017,0.0704,14493.0
2001-05-12,2.2855,0.059871,0.16279870133321017,0.0704,14237.0
2001-05-13,2.2855,0.059871,0.16279870133321017,0.0704,14237.0
2001-05-14,2.3054,0.05994,0.16300078528067585,0.0704,14237.0
2001-05-15,2.3376,0.05994,0.16300078528067585,0.0704,14226.0
2001-05-16,2.3211,0.05994,0.16300078528067585,0.0704,14714.0
2001-05-17,2.3028,0.059906,0.16290120331206848,0.0704,14794.0
2001-05-18,2.2933,0.05994,0.16300078528067585,0.0704,14884.0
2001-05-19,2.2933,0.05994,0.16300078528067585,0.0704,15128.0
2001-05-20,2.2933,0.05994,0.16300078528067585,0.0704,15128.0
2001-05-21,2.327,0.05994,0.16300078528067585,0.0704,15128.0
2001-05-22,2.3054,0.05994,0.16300078528067585,0.0704,14829.0
2001-05-23,2.3419,0.060042,0.16329958215102902,0.0704,14692.0
2001-05-24,2.3486,0.061541,0.16769955342099574,0.0704,14523.0
2001-05-25,2.3395,0.061643,0.16799955269291655,0.0704,14310.0
2001-05-26,2.3395,0.061643,0.16799955269291655,0.0704,14302.0
2001-05-27,2.3395,0.061643,0.16799955269291655,0.0704,14302.0
2001-05-28,2.3257,0.061643,0.16799955269291655,0.0704,14302.0
2001-05-29,2.3417,0.061643,0.16799955269291655,0.0704,14454.0
2001-05-30,2.3588,0.061643,0.16799955269291655,0.0704,14489.0
2001-05-31,2.3592,0.061643,0.16799955269291655,0.0704,14650.0
2001-06-01,2.3825,0.061677,0.16809956950886185,0.0735,14792.0
2001-06-02,2.3825,0.061677,0.16809956950886185,0.0735,15104.0
2001-06-03,2.3825,0.061677,0.16809956950886185,0.0735,15104.0
2001-06-04,2.3621,0.061643,0.16799955269291655,0.0735,15104.0
2001-06-05,2.3887,0.061575,0.1677995446496754,0.0735,15395.0
2001-06-06,2.3813,0.061473,0.16749959654576552,0.0735,15329.0
2001-06-07,2.3872,0.061405,0.16729967377536425,0.0735,15464.0
2001-06-08,2.3611,0.061269,0.16689993052561314,0.0735,15366.0
2001-06-09,2.3611,0.061269,0.16689993052561314,0.0735,15224.0
2001-06-10,2.3611,0.061269,0.16689993052561314,0.0735,15224.0
2001-06-11,2.3714,0.061133,0.16650032362533906,0.0735,15224.0
2001-06-12,2.3898,0.061065,0.16630057129186926,0.0735,15173.0
2001-06-13,2.407,0.061201,0.16670011003467877,0.0735,15403.0
2001-06-14,2.407,0.061201,0.16670011003467877,0.0735,14985.0
2001-06-15,2.4071,0.061133,0.16650032362533906,0.0735,14985.0
2001-06-16,2.4071,0.061133,0.16650032362533906,0.0735,14355.0
2001-06-17,2.4071,0.061133,0.16650032362533906,0.0735,14355.0
2001-06-18,2.4578,0.061609,0.16789954440678434,0.0735,14355.0
2001-06-19,2.4667,0.061643,0.16799955269291655,0.0735,14401.0
2001-06-20,2.474,0.061881,0.16869984957132145,0.0735,14571.0
2001-06-21,2.4046,0.066677,0.18290117930117544,0.0735,14823.0
2001-06-22,2.3288,0.066609,0.18269862969514428,0.0735,14682.0
2001-06-23,2.3288,0.066609,0.18269862969514428,0.0735,14540.0
2001-06-24,2.3288,0.066609,0.18269862969514428,0.0735,14540.0
2001-06-25,2.2989,0.06671,0.18299948788542264,0.0735,14540.0
2001-06-26,2.3131,0.06671,0.18299948788542264,0.0735,14460.0
2001-06-27,2.3228,0.066744,0.18310078402911145,0.0735,14308.0
2001-06-28,2.2915,0.066744,0.18310078402911145,0.0735,14391.0
2001-06-29,2.3041,0.066777,0.18319910913627746,0.0735,14560.0
2001-06-30,2.3041,0.066777,0.18319910913627746,0.0735,14555.0
2001-07-01,2.3041,0.066777,0.18319910913627746,0.0705,14555.0
2001-07-02,2.3241,0.066777,0.18319910913627746,0.0705,14555.0
2001-07-03,2.3387,0.066744,0.18310078402911145,0.0705,14353.0
2001-07-04,2.3899,0.066777,0.18319910913627746,0.0705,14056.0
2001-07-05,2.4105,0.066744,0.18310078402911145,0.0705,14048.0
2001-07-06,2.4935,0.066777,0.18319910913627746,0.0705,13907.0
2001-07-07,2.4935,0.066777,0.18319910913627746,0.0705,13570.0
2001-07-08,2.4935,0.066777,0.18319910913627746,0.0705,13570.0
2001-07-09,2.454,0.06671,0.18299948788542264,0.0705,13570.0
2001-07-10,2.4794,0.066777,0.18319910913627746,0.0705,13570.0
2001-07-11,2.5292,0.066811,0.18330042230507027,0.0705,13812.0
2001-07-12,2.5415,0.066777,0.18319910913627746,0.0705,13916.0
2001-07-13,2.553,0.066777,0.18319910913627746,0.0705,14078.0
2001-07-14,2.553,0.066777,0.18319910913627746,0.0705,13811.0
2001-07-15,2.553,0.066777,0.18319910913627746,0.0705,13811.0
2001-07-16,2.5971,0.066811,0.18330042230507027,0.0705,13811.0
2001-07-17,2.5296,0.06671,0.18299948788542264,0.0705,14169.0
2001-07-18,2.4688,0.066945,0.1836997995231906,0.0705,13791.0
2001-07-19,2.5024,0.069053,0.19000023767733953,0.0705,13762.0
2001-07-20,2.4565,0.069053,0.19000023767733953,0.0705,14092.0
2001-07-21,2.4565,0.069053,0.19000023767733953,0.0705,14068.0
2001-07-22,2.4565,0.069053,0.19000023767733953,0.0705,14068.0
2001-07-23,2.41,0.068886,0.18949988835660414,0.0705,14068.0
2001-07-24,2.4239,0.068719,0.18899974857909396,0.0705,13738.0
2001-07-25,2.4906,0.068819,0.1892992083105911,0.0705,13956.0
2001-07-26,2.4828,0.068686,0.18890094335004504,0.0705,13810.0
2001-07-27,2.4963,0.068652,0.1887991525766579,0.0705,13910.0
2001-07-28,2.4963,0.068652,0.1887991525766579,0.0705,13704.0
2001-07-29,2.4963,0.068652,0.1887991525766579,0.0705,13704.0
2001-07-30,2.4326,0.068719,0.18899974857909396,0.0705,13704.0
2001-07-31,2.4305,0.068652,0.1887991525766579,0.0705,13754.0
2001-08-01,2.4927,0.068652,0.1887991525766579,0.0641,13743.0
2001-08-02,2.4869,0.068652,0.1887991525766579,0.0641,13823.0
2001-08-03,2.4876,0.068686,0.18890094335004504,0.0641,13838.0
2001-08-04,2.4876,0.068686,0.18890094335004504,0.0641,14047.0
2001-08-05,2.4876,0.068686,0.18890094335004504,0.0641,14047.0
2001-08-06,2.4682,0.068786,0.1892003782953604,0.0641,14047.0
2001-08-07,2.4455,0.06912,0.1902010355441075,0.0641,14036.0
2001-08-08,2.4696,0.069053,0.19000023767733953,0.0641,13919.0
2001-08-09,2.466,0.069053,0.19000023767733953,0.0641,13834.0
2001-08-10,2.4834,0.069053,0.19000023767733953,0.0641,13915.0
2001-08-11,2.4834,0.069053,0.19000023767733953,0.0641,13771.0
2001-08-12,2.4834,0.069053,0.19000023767733953,0.0641,13771.0
2001-08-13,2.4902,0.06902,0.18990134963823913,0.0641,13771.0
2001-08-14,2.5132,0.06902,0.18990134963823913,0.0641,13829.0
2001-08-15,2.4997,0.068953,0.1897006021306491,0.0641,13659.0
2001-08-16,2.4869,0.069153,0.19029994839014708,0.0641,13509.0
2001-08-17,2.5227,0.069186,0.1903988694237484,0.0641,13044.0
2001-08-18,2.5227,0.069186,0.1903988694237484,0.0641,13115.0
2001-08-19,2.5227,0.069186,0.1903988694237484,0.0641,13115.0
2001-08-20,2.5298,0.06922,0.19050079662867558,0.0641,13115.0
2001-08-21,2.5345,0.069253,0.1905997342877197,0.0641,12892.0
2001-08-22,2.5223,0.069153,0.19029994839014708,0.0641,12952.0
2001-08-23,2.5274,0.069153,0.19029994839014708,0.0641,12751.0
2001-08-24,2.5492,0.069153,0.19029994839014708,0.0641,13001.0
2001-08-25,2.5492,0.069153,0.19029994839014708,0.0641,12996.0
2001-08-26,2.5492,0.069153,0.19029994839014708,0.0641,12996.0
2001-08-27,2.5577,0.069153,0.19029994839014708,0.0641,12996.0
2001-08-28,2.5556,0.069086,0.19009913390202282,0.0641,13018.0
2001-08-29,2.5466,0.06902,0.18990134963823913,0.0641,13077.0
2001-08-30,2.5395,0.069086,0.19009913390202282,0.0641,12892.0
2001-08-31,2.5509,0.06922,0.19050079662867558,0.0641,12841.0
2001-09-01,2.5509,0.06922,0.19050079662867558,0.0646,12800.0
2001-09-02,2.5509,0.06922,0.19050079662867558,0.0646,12800.0
2001-09-03,2.5582,0.06922,0.19050079662867558,0.0646,12800.0
2001-09-04,2.5634,0.06922,0.19050079662867558,0.0646,12767.0
2001-09-05,2.5661,0.069253,0.1905997342877197,0.0646,12591.0
2001-09-06,2.5919,0.069253,0.1905997342877197,0.0646,12255.0
2001-09-07,2.5919,0.069253,0.1905997342877197,0.0646,11922.0
2001-09-08,2.5919,0.069253,0.1905997342877197,0.0646,11922.0
2001-09-09,2.5919,0.069253,0.1905997342877197,0.0646,11922.0
2001-09-10,2.6005,0.069286,0.19069868013643765,0.0646,11922.0
2001-09-11,2.6361,0.06922,0.19050079662867558,0.0646,11113.0
2001-09-12,2.6733,0.06922,0.19050079662867558,0.0646,11113.0
2001-09-13,2.697,0.069253,0.1905997342877197,0.0646,10306.0
2001-09-14,2.6978,0.069253,0.1905997342877197,0.0646,10034.0
2001-09-15,2.6978,0.069253,0.1905997342877197,0.0646,10550.0
2001-09-16,2.6978,0.069253,0.1905997342877197,0.0646,10550.0
2001-09-17,2.6671,0.069253,0.1905997342877197,0.0646,10550.0
2001-09-18,2.6785,0.069253,0.1905997342877197,0.0646,10554.0
2001-09-19,2.7057,0.069253,0.1905997342877197,0.0646,10745.0
2001-09-20,2.7314,0.069253,0.1905997342877197,0.0646,10543.0
2001-09-21,2.7999,0.069253,0.1905997342877197,0.0646,10419.0
2001-09-22,2.7999,0.069253,0.1905997342877197,0.0646,10533.0
2001-09-23,2.7999,0.069253,0.1905997342877197,0.0646,10533.0
2001-09-24,2.7667,0.069286,0.19069868013643765,0.0646,10533.0
2001-09-25,2.7125,0.069286,0.19069868013643765,0.0646,10229.0
2001-09-26,2.7256,0.06932,0.1908006329105949,0.0646,10006.0
2001-09-27,2.7042,0.069353,0.19089959538890966,0.0646,10405.0
2001-09-28,2.6705,0.069386,0.1909985660589446,0.0646,10636.0
2001-09-29,2.6705,0.069386,0.1909985660589446,0.0646,10501.0
2001-09-30,2.6705,0.069386,0.1909985660589446,0.0646,10501.0
2001-10-01,2.6858,0.069386,0.1909985660589446,0.0719,10501.0
2001-10-02,2.703,0.06942,0.19110054440878677,0.0719,10351.0
2001-10-03,2.7279,0.06942,0.19110054440878677,0.0719,10233.0
2001-10-04,2.7318,0.069386,0.1909985660589446,0.0719,10062.0
2001-10-05,2.7532,0.069353,0.19089959538890966,0.0719,10197.0
2001-10-06,2.7532,0.069353,0.19089959538890966,0.0719,10095.0
2001-10-07,2.7532,0.069353,0.19089959538890966,0.0719,10095.0
2001-10-08,2.782,0.069286,0.19069868013643765,0.0719,10095.0
2001-10-09,2.7789,0.069253,0.1905997342877197,0.0719,10284.0
2001-10-10,2.7776,0.06922,0.19050079662867558,0.0719,10462.0
2001-10-11,2.7791,0.06922,0.19050079662867558,0.0719,10785.0
2001-10-12,2.7791,0.06922,0.19050079662867558,0.0719,11329.0
2001-10-13,2.7791,0.06922,0.19050079662867558,0.0719,11329.0
2001-10-14,2.7791,0.06922,0.19050079662867558,0.0719,11329.0
2001-10-15,2.7782,0.06922,0.19050079662867558,0.0719,11329.0
2001-10-16,2.7518,0.06922,0.19050079662867558,0.0719,11258.0
2001-10-17,2.7203,0.06922,0.19050079662867558,0.0719,11271.0
2001-10-18,2.7417,0.06922,0.19050079662867558,0.0719,10995.0
2001-10-19,2.7565,0.06922,0.19050079662867558,0.0719,11332.0
2001-10-20,2.7565,0.06922,0.19050079662867558,0.0719,11700.0
2001-10-21,2.7565,0.06922,0.19050079662867558,0.0719,11700.0
2001-10-22,2.7168,0.06922,0.19050079662867558,0.0719,11700.0
2001-10-23,2.716,0.06922,0.19050079662867558,0.0719,11613.0
2001-10-24,2.743,0.06922,0.19050079662867558,0.0719,11468.0
2001-10-25,2.742,0.06922,0.19050079662867558,0.0719,11724.0
2001-10-26,2.7282,0.06922,0.19050079662867558,0.0719,11781.0
2001-10-27,2.7282,0.06922,0.19050079662867558,0.0719,11377.0
2001-10-28,2.7282,0.06922,0.19050079662867558,0.0719,11377.0
2001-10-29,2.7238,0.06922,0.19050079662867558,0.0719,11377.0
2001-10-30,2.7223,0.06922,0.19050079662867558,0.0719,11024.0
2001-10-31,2.7063,0.06922,0.19050079662867558,0.0719,11365.0
2001-11-01,2.6812,0.06922,0.19050079662867558,0.0761,11388.0
2001-11-02,2.6812,0.06922,0.19050079662867558,0.0761,12165.0
2001-11-03,2.6812,0.06922,0.19050079662867558,0.0761,12165.0
2001-11-04,2.6812,0.06922,0.19050079662867558,0.0761,12165.0
2001-11-05,2.62,0.06922,0.19050079662867558,0.0761,12165.0
2001-11-06,2.5995,0.069186,0.1903988694237484,0.0761,12416.0
2001-11-07,2.6047,0.06922,0.19050079662867558,0.0761,12616.0
2001-11-08,2.5563,0.069186,0.1903988694237484,0.0761,12554.0
2001-11-09,2.5339,0.069186,0.1903988694237484,0.0761,12731.0
2001-11-10,2.5339,0.069186,0.1903988694237484,0.0761,12567.0
2001-11-11,2.5339,0.069186,0.1903988694237484,0.0761,12567.0
2001-11-12,2.5494,0.06922,0.19050079662867558,0.0761,12567.0
2001-11-13,2.5262,0.06922,0.19050079662867558,0.0761,12918.0
2001-11-14,2.5291,0.06922,0.19050079662867558,0.0761,12826.0
2001-11-15,2.5291,0.06922,0.19050079662867558,0.0761,12883.0
2001-11-16,2.5384,0.06922,0.19050079662867558,0.0761,12883.0
2001-11-17,2.5384,0.06922,0.19050079662867558,0.0761,12987.0
2001-11-18,2.5384,0.06922,0.19050079662867558,0.0761,12987.0
2001-11-19,2.5146,0.06922,0.19050079662867558,0.0761,12987.0
2001-11-20,2.5342,0.06922,0.19050079662867558,0.0761,12638.0
2001-11-21,2.5403,0.06922,0.19050079662867558,0.0761,12794.0
2001-11-22,2.5375,0.06922,0.19050079662867558,0.0761,13019.0
2001-11-23,2.5126,0.06922,0.19050079662867558,0.0761,13424.0
2001-11-24,2.5126,0.06922,0.19050079662867558,0.0761,13760.0
2001-11-25,2.5126,0.06922,0.19050079662867558,0.0761,13760.0
2001-11-26,2.4886,0.06922,0.19050079662867558,0.0761,13760.0
2001-11-27,2.4596,0.06922,0.19050079662867558,0.0761,13603.0
2001-11-28,2.4849,0.06922,0.19050079662867558,0.0761,13019.0
2001-11-29,2.5064,0.06922,0.19050079662867558,0.0761,12736.0
2001-11-30,2.5279,0.06922,0.19050079662867558,0.0761,12932.0
2001-12-01,2.5279,0.06922,0.19050079662867558,0.0767,13336.0
2001-12-02,2.5279,0.06922,0.19050079662867558,0.0767,13336.0
2001-12-03,2.4664,0.06922,0.19050079662867558,0.0767,13336.0
2001-12-04,2.4281,0.06922,0.19050079662867558,0.0767,13147.0
2001-12-05,2.4298,0.06922,0.19050079662867558,0.0767,13382.0
2001-12-06,2.4427,0.06922,0.19050079662867558,0.0767,13539.0
2001-12-07,2.3997,0.06922,0.19050079662867558,0.0767,13299.0
2001-12-08,2.3997,0.06922,0.19050079662867558,0.0767,13446.0
